,feature len,auc,acc,acc_std,f1,sensitivity,specificity,PPV,NPV
0,1,0.5874149659863945,0.5620879120879121,0.1412526121769291,0.5486792292674646,0.6166666666666666,0.5071428571428572,0.556525974025974,0.5686111111111111
1,2,0.5380952380952382,0.5236263736263737,0.1144373583015173,0.5147543387984564,0.5619047619047619,0.4833333333333333,0.5290079365079364,0.5162301587301588
2,3,0.5938775510204082,0.5994505494505493,0.13603633196971215,0.5951128038628037,0.6357142857142858,0.5595238095238095,0.6007936507936507,0.6004761904761905
3,4,0.6758503401360543,0.6296703296703297,0.10582214080257386,0.6225130098659509,0.680952380952381,0.5738095238095238,0.6308333333333332,0.6363095238095238
4,5,0.7642857142857142,0.6906593406593406,0.11140741262337872,0.6859661172161171,0.7285714285714285,0.6547619047619048,0.696031746031746,0.7017857142857142
5,6,0.7642857142857143,0.7126373626373627,0.1169310292263885,0.7032652804711629,0.7238095238095238,0.6976190476190476,0.7371428571428571,0.7059523809523809
6,7,0.8023809523809524,0.7126373626373627,0.09677715294867019,0.7038056143203202,0.738095238095238,0.6833333333333333,0.7271428571428571,0.7365079365079366
7,8,0.8061224489795918,0.7274725274725276,0.08138135722783188,0.7208393077510725,0.7523809523809524,0.7023809523809523,0.7357142857142858,0.7605555555555555
8,9,0.829251700680272,0.7197802197802198,0.06221717125078033,0.7101068376068376,0.7357142857142858,0.6976190476190476,0.7364935064935065,0.7464285714285714
9,10,0.8132653061224492,0.765934065934066,0.0799676570561246,0.7573281130634072,0.7642857142857143,0.7619047619047619,0.8015476190476191,0.7922619047619048
10,11,0.8027210884353743,0.7516483516483516,0.113517659595788,0.7418424304453717,0.75,0.7499999999999999,0.7829365079365079,0.7730555555555555
11,12,0.7972789115646258,0.7357142857142858,0.09354833747105898,0.7259255776902835,0.7214285714285713,0.7452380952380951,0.7963095238095238,0.7239285714285715
12,13,0.8163265306122449,0.7357142857142858,0.08623437279734612,0.7284762133291546,0.7523809523809524,0.7142857142857142,0.752142857142857,0.735952380952381
13,14,0.8187074829931973,0.7587912087912089,0.09602555544140516,0.7536601960131372,0.7666666666666667,0.75,0.7778571428571428,0.7532142857142857
14,15,0.8404761904761904,0.765934065934066,0.08780518530755131,0.7617492311609958,0.7785714285714286,0.7476190476190477,0.7761904761904762,0.7805952380952381
15,16,0.8370748299319727,0.706043956043956,0.11470671260162447,0.7003517316017316,0.7357142857142857,0.669047619047619,0.7091269841269842,0.705
16,17,0.8452380952380952,0.7510989010989011,0.07542808544575064,0.7479845154845155,0.75,0.7476190476190476,0.7657142857142857,0.7410714285714286
17,18,0.8615646258503402,0.7505494505494505,0.06989525480022518,0.7468398268398267,0.75,0.7452380952380951,0.7671428571428571,0.7404761904761904
18,19,0.829251700680272,0.7510989010989011,0.05531317465411401,0.7459541928659575,0.75,0.7452380952380951,0.768095238095238,0.7594047619047619
19,20,0.8452380952380952,0.743956043956044,0.10891508838485649,0.7388895908013554,0.7666666666666666,0.7119047619047618,0.7628571428571428,0.75
20,21,0.8547619047619047,0.7813186813186813,0.11401889582303545,0.7770117382617382,0.7642857142857142,0.7904761904761906,0.8186904761904762,0.7678968253968254
21,22,0.8578231292517009,0.7516483516483516,0.09455943033120913,0.7470988815106461,0.7785714285714286,0.7166666666666666,0.7547619047619047,0.7683333333333333
22,23,0.8377551020408163,0.7434065934065934,0.08535859639425704,0.73843837535014,0.7642857142857143,0.7166666666666666,0.7509523809523809,0.756547619047619
23,24,0.8534013605442177,0.767032967032967,0.09633072863634574,0.7623607030224677,0.8071428571428572,0.7190476190476189,0.7596825396825396,0.8028571428571428
24,25,0.8591836734693876,0.7736263736263737,0.07687073048834975,0.7687709594327241,0.7928571428571429,0.7476190476190475,0.7803968253968254,0.798452380952381
