,feature len,auc,acc,acc_std,f1,sensitivity,specificity,PPV,NPV
0,1,0.5954081632653061,0.5065934065934066,0.10054261137559187,0.4824897977839154,0.4714285714285714,0.5428571428571429,0.534920634920635,0.48045454545454536
1,2,0.5840136054421767,0.5142857142857145,0.12102333499652279,0.49918664668664653,0.5738095238095238,0.4523809523809524,0.5267676767676768,0.510952380952381
2,3,0.6969387755102041,0.6379120879120879,0.10484288220033779,0.6291305263364086,0.6761904761904762,0.5976190476190475,0.6606746031746031,0.6480952380952382
3,4,0.6942176870748299,0.6456043956043956,0.09941698311701166,0.6386737527178704,0.6476190476190475,0.6452380952380953,0.6640476190476191,0.6412301587301588
4,5,0.6962585034013605,0.6450549450549451,0.08063601516523111,0.6380383178912591,0.6476190476190475,0.6404761904761904,0.6628571428571428,0.6419047619047619
5,6,0.685374149659864,0.65989010989011,0.15619285575024544,0.6529070929070929,0.6309523809523808,0.6928571428571428,0.6551587301587303,0.6755555555555556
6,7,0.6846938775510204,0.643956043956044,0.1659263839604849,0.6411282834812246,0.6619047619047618,0.6309523809523809,0.6594047619047619,0.6486904761904762
7,8,0.6867346938775512,0.6208791208791209,0.19895202364835562,0.6119266517795928,0.6119047619047618,0.6285714285714284,0.6065476190476191,0.6429761904761905
8,9,0.6887755102040816,0.637912087912088,0.20539703080829416,0.619009634156693,0.6404761904761905,0.6285714285714286,0.6199025974025973,0.6581746031746032
9,10,0.7231292517006803,0.6131868131868131,0.17791416563829038,0.5995917644447056,0.6166666666666666,0.6119047619047618,0.6015476190476191,0.6384126984126984
10,11,0.75578231292517,0.6373626373626373,0.16923314778786092,0.6309821795851207,0.6476190476190476,0.6285714285714286,0.6240873015873016,0.6748412698412699
11,12,0.727891156462585,0.6445054945054945,0.12154467678358909,0.6403138528138528,0.6642857142857143,0.6261904761904762,0.6433333333333333,0.6558730158730158
12,13,0.7734693877551021,0.6840659340659341,0.16136456214932324,0.6778704628704628,0.6952380952380952,0.680952380952381,0.6966883116883117,0.6896825396825397
13,14,0.7751700680272109,0.7054945054945054,0.11589803790658817,0.6998998305615952,0.7357142857142857,0.6738095238095239,0.7042063492063493,0.7450793650793651
14,15,0.720748299319728,0.6587912087912089,0.1322351932440838,0.654497316409081,0.719047619047619,0.5952380952380951,0.6444047619047619,0.7004761904761904
15,16,0.7336734693877551,0.6758241758241758,0.12942900911395422,0.6662235068852715,0.738095238095238,0.6095238095238095,0.6648232323232323,0.721111111111111
16,17,0.7244897959183674,0.6664835164835166,0.1352350493150494,0.657925097778039,0.6928571428571428,0.6428571428571428,0.6743650793650795,0.6801587301587302
17,18,0.7639455782312925,0.6752747252747253,0.16184611836349633,0.6688956876456877,0.6642857142857143,0.6904761904761905,0.6798015873015874,0.6904761904761905
18,19,0.7394557823129252,0.6901098901098901,0.12958959428638203,0.6848526473526474,0.6785714285714285,0.7071428571428571,0.6907142857142858,0.6958333333333333
19,20,0.7816326530612245,0.7445054945054945,0.14213327453253255,0.7423584748584748,0.7404761904761904,0.7523809523809524,0.7647619047619048,0.7427380952380952
20,21,0.7809523809523808,0.7379120879120877,0.18955911238055334,0.7326992125521536,0.7523809523809523,0.7238095238095237,0.7433333333333332,0.7444444444444444
21,22,0.8193877551020409,0.7362637362637362,0.1456936395703395,0.7253938381879557,0.7238095238095237,0.7547619047619047,0.7524025974025974,0.7373593073593072
22,23,0.7571428571428571,0.7131868131868131,0.08032759075894921,0.7089506327006327,0.7238095238095237,0.7023809523809523,0.7334126984126984,0.7084523809523808
23,24,0.8064625850340137,0.7148351648351648,0.13289309642775843,0.7100573691014866,0.7238095238095237,0.7071428571428571,0.7370238095238095,0.706031746031746
24,25,0.8170068027210885,0.7131868131868131,0.13027631009480187,0.7060697635697635,0.7404761904761904,0.6904761904761905,0.7423015873015875,0.7238095238095238
25,26,0.7894557823129252,0.7137362637362636,0.08545285889541604,0.7084933204050852,0.7023809523809523,0.719047619047619,0.7472619047619047,0.7027380952380952
26,27,0.7857142857142857,0.6917582417582417,0.14666773702097424,0.6844539855569266,0.7095238095238094,0.6714285714285714,0.7097222222222221,0.6863095238095237
27,28,0.7676870748299319,0.7137362637362636,0.12325476641690047,0.7085364635364636,0.6761904761904762,0.7476190476190475,0.7429761904761905,0.7008730158730159
28,29,0.7952380952380953,0.7664835164835164,0.08579760203569019,0.7623026973026972,0.8238095238095238,0.7023809523809523,0.7547619047619047,0.7911904761904761
29,30,0.7636054421768707,0.682967032967033,0.10798252738598864,0.6775743374272787,0.7214285714285713,0.638095238095238,0.6963095238095238,0.6808333333333334
30,31,0.807482993197279,0.721978021978022,0.14989698457804115,0.7185647685647685,0.738095238095238,0.7,0.7272619047619048,0.726547619047619
31,32,0.8085034013605442,0.7516483516483516,0.10127393670836668,0.7463603063603064,0.7642857142857142,0.7333333333333333,0.7843650793650794,0.7442063492063492
32,33,0.7996598639455783,0.7291208791208791,0.10124909213406344,0.7249271561771561,0.7523809523809523,0.7023809523809523,0.7438888888888889,0.7274999999999999
33,34,0.764625850340136,0.6527472527472529,0.1622053133322119,0.6422964290611348,0.6333333333333333,0.6666666666666666,0.6826190476190476,0.6425
34,35,0.7976190476190477,0.7131868131868131,0.10905666851826165,0.7063414036943447,0.7238095238095237,0.7047619047619047,0.7308730158730159,0.7236904761904761
35,36,0.7948979591836736,0.7208791208791209,0.10930245803111072,0.7146629840747487,0.7190476190476189,0.7142857142857142,0.7603571428571427,0.7152380952380952
36,37,0.808843537414966,0.7203296703296702,0.09986136722777411,0.7128232551761964,0.7214285714285713,0.719047619047619,0.7655555555555555,0.7097619047619047
37,38,0.80578231292517,0.6989010989010989,0.11055355284324367,0.6927216900746312,0.6904761904761905,0.7,0.7397619047619047,0.6879365079365078
38,39,0.7717687074829932,0.7065934065934066,0.14861596315432243,0.6902189477189477,0.7071428571428571,0.7,0.761590909090909,0.6812698412698412
39,40,0.7863945578231293,0.7208791208791209,0.0904621009035011,0.7156152181152181,0.7214285714285713,0.7238095238095238,0.7569841269841269,0.7172619047619048
40,41,0.8248299319727892,0.6675824175824175,0.11552262227617657,0.6450239011074924,0.6,0.7357142857142857,0.7445238095238096,0.6396464646464647
41,42,0.7806122448979592,0.6978021978021978,0.11110440211064541,0.6787892920632859,0.6595238095238095,0.7380952380952379,0.7660714285714285,0.7098809523809523
42,43,0.7329931972789117,0.6675824175824175,0.08992095801410423,0.6588836490307077,0.6809523809523809,0.6571428571428571,0.6961904761904762,0.6623412698412698
43,44,0.813265306122449,0.7285714285714284,0.10727036025039195,0.716335040948044,0.7047619047619047,0.75,0.7996428571428571,0.6910714285714286
44,45,0.8061224489795918,0.6923076923076923,0.15277404215144852,0.6827949535844271,0.6666666666666666,0.7285714285714284,0.7395238095238096,0.6640873015873014
45,46,0.8108843537414966,0.7054945054945055,0.11252041339274489,0.6951570325099736,0.7071428571428571,0.7023809523809523,0.7581168831168832,0.6889285714285714
46,47,0.7891156462585034,0.743956043956044,0.09608666761932251,0.7374692056309703,0.7190476190476189,0.7690476190476191,0.786969696969697,0.7451984126984127
47,48,0.8054421768707483,0.7142857142857142,0.10295581921285858,0.7092445054945056,0.7214285714285713,0.7071428571428571,0.7322222222222222,0.7151984126984127
48,49,0.8051020408163266,0.7291208791208791,0.0994439720165192,0.7220836761277938,0.7071428571428571,0.7523809523809524,0.7847619047619048,0.7114285714285714
49,50,0.7795918367346938,0.6961538461538461,0.11618277346528272,0.6911205461205461,0.6333333333333333,0.7642857142857142,0.7502380952380953,0.6690873015873016
50,51,0.789795918367347,0.7049450549450549,0.13130859106737813,0.7001575875105287,0.6761904761904762,0.7357142857142857,0.7327380952380953,0.6962301587301587
51,52,0.8163265306122449,0.7137362637362636,0.10432971379905381,0.707779304029304,0.7214285714285713,0.7023809523809523,0.7430952380952381,0.7132142857142856
52,53,0.8071428571428572,0.7576923076923077,0.06942575792810553,0.7530887250004896,0.7476190476190475,0.7619047619047619,0.785952380952381,0.7538095238095238
53,54,0.7748299319727892,0.6686813186813187,0.1455565844049741,0.6611500754147812,0.6904761904761905,0.6404761904761904,0.6857142857142857,0.6817857142857143
54,55,0.7918367346938776,0.6906593406593406,0.12646782071115306,0.6815708556149732,0.6928571428571428,0.6880952380952381,0.7405952380952381,0.6861111111111111
55,56,0.7826530612244899,0.6906593406593406,0.11560389652487246,0.67809215638163,0.6928571428571428,0.6904761904761905,0.7294047619047619,0.6782539682539681
56,57,0.7806122448979593,0.7137362637362639,0.12847825433252183,0.7065570214099626,0.7095238095238094,0.7166666666666667,0.7546428571428571,0.7046825396825398
57,58,0.8013605442176871,0.7203296703296702,0.07763710124069516,0.7131473755003166,0.7357142857142857,0.7,0.7396428571428572,0.7166666666666666
58,59,0.7986394557823129,0.6994505494505494,0.11361365513589183,0.6900704524233936,0.6642857142857143,0.7476190476190475,0.7818073593073593,0.6768073593073592
59,60,0.8119047619047619,0.743956043956044,0.10357948459906784,0.7368137499755146,0.7190476190476189,0.7642857142857142,0.7869444444444444,0.7436507936507937
60,61,0.7809523809523811,0.7214285714285713,0.11875280486231987,0.7140137313666725,0.7214285714285714,0.7214285714285713,0.7457539682539682,0.7292857142857143
61,62,0.813265306122449,0.6747252747252748,0.06797808474527207,0.6688744588744588,0.661904761904762,0.6928571428571428,0.7109740259740259,0.6597222222222222
62,63,0.7653061224489796,0.6692307692307693,0.11271699737098347,0.6556046404575816,0.7214285714285713,0.6119047619047618,0.6856926406926407,0.668531746031746
63,64,0.7680272108843539,0.6824175824175824,0.06617781562277636,0.6741227889757301,0.6904761904761905,0.6738095238095237,0.7191666666666667,0.6858333333333333
64,65,0.7758503401360544,0.6912087912087912,0.1254491855496901,0.683229686979687,0.6928571428571428,0.6904761904761905,0.7276406926406926,0.6845238095238095
65,66,0.7891156462585034,0.7142857142857143,0.10295581921285861,0.7089976689976689,0.7380952380952379,0.6904761904761905,0.7357359307359308,0.7085714285714285
66,67,0.7772108843537414,0.6758241758241759,0.15213596818531275,0.6691420344361521,0.7095238095238094,0.6404761904761904,0.6845238095238095,0.6777777777777778
67,68,0.8261904761904761,0.7208791208791209,0.07452209683161282,0.7135870746900159,0.7642857142857142,0.6761904761904762,0.749484126984127,0.7342063492063492
68,69,0.7704081632653061,0.69010989010989,0.12441277488852032,0.6858391608391609,0.6642857142857143,0.7166666666666666,0.7275793650793652,0.666031746031746
69,70,0.7826530612244899,0.6994505494505494,0.12841557818788946,0.6915062388591801,0.7357142857142857,0.6619047619047619,0.719920634920635,0.7026984126984127
70,71,0.8136054421768707,0.7203296703296703,0.06864834373246366,0.7156922244422245,0.7071428571428571,0.738095238095238,0.7633730158730159,0.718452380952381
71,72,0.7996598639455782,0.7516483516483516,0.08057775514770038,0.7468945025562672,0.7166666666666667,0.7833333333333333,0.8033730158730158,0.7386904761904762
