,feature len,auc,acc,acc_std,f1,sensitivity,specificity,PPV,NPV
0,1,0.6061224489795919,0.5840659340659341,0.14257627127327652,0.5713607879049055,0.6595238095238094,0.5071428571428571,0.5951767676767676,0.582857142857143
1,2,0.6056122448979593,0.6137362637362638,0.06511755311597793,0.6055527805527806,0.661904761904762,0.5571428571428572,0.6191269841269842,0.6111507936507936
2,3,0.673469387755102,0.6758241758241759,0.09998054259308557,0.6677065663095074,0.7666666666666666,0.5761904761904761,0.6598015873015873,0.7091666666666667
3,4,0.6646258503401361,0.615934065934066,0.12972541823550404,0.6075475994593641,0.6928571428571428,0.530952380952381,0.6174603174603174,0.6392857142857142
4,5,0.6489795918367347,0.5994505494505495,0.10303561163349743,0.5913128538128538,0.65,0.5547619047619048,0.6223809523809524,0.5901984126984127
5,6,0.7404761904761905,0.6895604395604396,0.10409796269085116,0.6830057442557443,0.7666666666666666,0.6142857142857143,0.6823412698412697,0.7210714285714286
6,7,0.7428571428571428,0.6593406593406593,0.13002373149669488,0.64946976226388,0.7238095238095237,0.6023809523809525,0.6706529581529581,0.6722222222222222
7,8,0.7877551020408163,0.7351648351648351,0.12809519095906563,0.7313615551115551,0.7666666666666666,0.7119047619047618,0.7535714285714286,0.7328571428571429
8,9,0.7867346938775509,0.6824175824175824,0.14591909686824536,0.678813833225598,0.6904761904761905,0.680952380952381,0.7190476190476189,0.6825
9,10,0.7785714285714286,0.6901098901098901,0.09436056695582265,0.6851720175249587,0.6928571428571428,0.6952380952380952,0.7277380952380952,0.6780952380952381
10,11,0.7887755102040817,0.6587912087912088,0.09796223752658657,0.6528293601823013,0.6904761904761905,0.6285714285714287,0.6763095238095238,0.6549999999999999
11,12,0.7908163265306122,0.6884615384615385,0.0603034320020775,0.6860914085914085,0.6928571428571428,0.6880952380952381,0.71,0.6810714285714285
12,13,0.7948979591836733,0.7120879120879121,0.07788514028416517,0.7111538461538461,0.7071428571428571,0.7238095238095237,0.7375,0.7008333333333333
13,14,0.8129251700680271,0.7120879120879121,0.07788514028416517,0.711153846153846,0.6785714285714285,0.7547619047619049,0.7516666666666667,0.6910714285714286
14,15,0.8292517006802722,0.7428571428571429,0.09445294844953238,0.7413636363636363,0.7357142857142857,0.7547619047619049,0.7657142857142857,0.7316666666666666
15,16,0.8248299319727892,0.7494505494505495,0.0744500425756234,0.7477243589743591,0.7333333333333334,0.7666666666666667,0.7684920634920636,0.7470238095238095
