,feature len,auc,acc,acc_std,f1,sensitivity,specificity,PPV,NPV
0,1,0.6566326530612245,0.5912087912087911,0.1069258313559235,0.5719468358438946,0.680952380952381,0.5047619047619049,0.602857142857143,0.6352380952380952
1,2,0.6795918367346939,0.621978021978022,0.07510497512887503,0.6113091728532905,0.6904761904761905,0.5452380952380952,0.6238888888888889,0.618452380952381
2,3,0.7129251700680272,0.6983516483516483,0.10824315277731673,0.6943444055944055,0.75,0.6452380952380953,0.6943253968253968,0.7316666666666667
3,4,0.7513605442176872,0.7126373626373625,0.10334767401687263,0.7032211987359045,0.7809523809523808,0.6357142857142857,0.7105555555555555,0.7357142857142855
4,5,0.7843537414965986,0.7280219780219779,0.08421921751222286,0.7204118185735832,0.780952380952381,0.6642857142857143,0.7192857142857142,0.7603174603174603
5,6,0.8098639455782314,0.7285714285714285,0.07399811389715448,0.7231568431568431,0.7476190476190476,0.7,0.7373809523809524,0.73
6,7,0.8,0.7434065934065934,0.06823665579952415,0.7359552947052947,0.7571428571428571,0.7166666666666666,0.7474206349206349,0.7611904761904762
7,8,0.8176870748299321,0.7587912087912089,0.09602555544140515,0.7531410256410257,0.8023809523809524,0.7047619047619047,0.745436507936508,0.7964285714285715
8,9,0.8329931972789115,0.7741758241758242,0.063679925418351,0.7701469363969364,0.838095238095238,0.7047619047619047,0.7548015873015873,0.8197619047619048
9,10,0.8285714285714286,0.7813186813186813,0.06012237784716285,0.7771799034299034,0.838095238095238,0.7190476190476189,0.7667063492063493,0.8233333333333335
10,11,0.8357142857142857,0.7428571428571429,0.09153112497661822,0.736998981410746,0.8095238095238095,0.6690476190476189,0.7291666666666667,0.7878571428571428
11,12,0.8639455782312927,0.7956043956043957,0.08851290419007042,0.7889291345908992,0.8785714285714287,0.7023809523809523,0.7608730158730159,0.8716666666666667
12,13,0.8758503401360546,0.8280219780219781,0.11284340427105184,0.8248863636363636,0.8809523809523808,0.769047619047619,0.8059920634920635,0.8730952380952381
13,14,0.8710884353741498,0.8423076923076925,0.09431967704895443,0.8392453379953378,0.8952380952380953,0.7833333333333332,0.8184920634920635,0.8897619047619048
14,15,0.8819727891156462,0.8340659340659341,0.09142111597291148,0.8307405094905095,0.8809523809523808,0.7809523809523808,0.8167063492063491,0.8721428571428571
15,16,0.9068027210884354,0.8714285714285716,0.0611403483771614,0.8691146353646353,0.8952380952380953,0.8428571428571429,0.8667063492063491,0.9041666666666668
16,17,0.9040816326530614,0.8565934065934068,0.06513815504740095,0.8535506160506161,0.8666666666666666,0.8428571428571429,0.8667063492063491,0.8861111111111111
17,18,0.9062925170068027,0.8340659340659341,0.06778041615367254,0.8314252414252413,0.8523809523809524,0.8142857142857144,0.8365476190476191,0.8633333333333333
18,19,0.9251700680272108,0.856043956043956,0.09200631072059111,0.85378996003996,0.85,0.8642857142857142,0.8774206349206348,0.8657142857142857
19,20,0.9336734693877551,0.8406593406593407,0.09142845402453248,0.8371671465789111,0.85,0.830952380952381,0.8589285714285715,0.8582142857142857
20,21,0.9343537414965987,0.9021978021978022,0.06139220365894658,0.9006651681651681,0.9404761904761905,0.8619047619047618,0.883531746031746,0.9404761904761905
21,22,0.9200680272108844,0.8714285714285713,0.07108492520589813,0.8690619184736832,0.911904761904762,0.830952380952381,0.8640476190476191,0.911547619047619
22,23,0.9343537414965987,0.8950549450549451,0.0794310329883522,0.8911458149693443,0.9571428571428571,0.8285714285714286,0.8721428571428571,0.9547619047619047
23,24,0.9292517006802722,0.8945054945054945,0.05185447141153523,0.8920125707625706,0.9404761904761905,0.8428571428571429,0.8779761904761905,0.9422619047619047
24,25,0.9289115646258503,0.8868131868131869,0.07239414985494771,0.883855874517639,0.9261904761904762,0.8428571428571429,0.8817063492063493,0.924047619047619
25,26,0.9275510204081632,0.8642857142857142,0.08535859639425704,0.8611623180740828,0.8976190476190474,0.8285714285714285,0.867420634920635,0.8994444444444444
26,27,0.9394557823129253,0.887912087912088,0.07814312423105198,0.8853493810111457,0.9285714285714286,0.8452380952380952,0.8775396825396825,0.9333333333333333
27,28,0.9367346938775512,0.8802197802197803,0.07808300421669878,0.8769781688899336,0.9285714285714286,0.8285714285714285,0.8678174603174604,0.9333333333333333
28,29,0.9394557823129253,0.8642857142857142,0.06823665579952416,0.8610707429825076,0.8976190476190476,0.8285714285714285,0.8650396825396826,0.9018253968253969
29,30,0.9414965986394558,0.8725274725274726,0.0681259598052619,0.8690993810111458,0.911904761904762,0.8285714285714285,0.8678174603174604,0.9208333333333334
