,feature len,auc,acc,acc_std,f1,sensitivity,specificity,PPV,NPV
0,1,0.5574553571428572,0.5878787878787879,0.12164275356111102,0.5453758169934642,0.41,0.6910714285714286,0.4552380952380951,0.6576587301587302
1,2,0.6078571428571429,0.571969696969697,0.05705617943280304,0.5222051233080645,0.425,0.6535714285714286,0.3895238095238095,0.6742460317460318
2,3,0.6102678571428571,0.5893939393939395,0.1176236495192698,0.5425816993464052,0.41,0.6928571428571428,0.4961904761904762,0.6623809523809523
3,4,0.6315178571428571,0.5727272727272728,0.09550663962483082,0.5127919642277228,0.355,0.6928571428571428,0.43166666666666664,0.6449458874458874
4,5,0.716875,0.681060606060606,0.13388364014722456,0.6367635387488328,0.465,0.8089285714285713,0.605,0.7151190476190477
5,6,0.7389285714285714,0.7068181818181819,0.11105657522967617,0.6604026610644257,0.45499999999999996,0.85,0.6983333333333333,0.7218650793650794
6,7,0.7805357142857143,0.740909090909091,0.11955944023373981,0.673609145412551,0.5050000000000001,0.8803571428571428,0.7270833333333333,0.7630952380952382
7,8,0.8379464285714286,0.7909090909090909,0.11861700071183574,0.7538676347732075,0.615,0.8946428571428571,0.805,0.8083621933621934
8,9,0.785625,0.7734848484848486,0.09572339350693337,0.7395751633986927,0.6300000000000001,0.8571428571428571,0.7480952380952381,0.8161904761904761
9,10,0.8189285714285713,0.7734848484848486,0.08729122629417008,0.7392696192696192,0.6300000000000001,0.8535714285714284,0.7447619047619047,0.8162698412698413
10,11,0.8083035714285713,0.7659090909090909,0.12196995838272172,0.7281451791242812,0.635,0.8392857142857142,0.7385714285714287,0.8192748917748919
11,12,0.8176785714285714,0.740909090909091,0.1632180711849974,0.705320797623429,0.595,0.8267857142857142,0.6816666666666666,0.788997113997114
12,13,0.8208035714285714,0.7909090909090909,0.16720909588524344,0.7566419927681537,0.64,0.8767857142857143,0.765,0.8177669552669553
13,14,0.8319642857142856,0.7568181818181818,0.13778024006212344,0.7167002678264287,0.5700000000000001,0.8642857142857142,0.7366666666666667,0.7812590187590187
14,15,0.8358928571428571,0.7568181818181818,0.15366529920969796,0.7159509681065408,0.575,0.8642857142857142,0.7283333333333333,0.7840367965367966
15,16,0.8176785714285714,0.7401515151515152,0.1430751121101647,0.7023398569954298,0.595,0.8267857142857142,0.7066666666666667,0.7923701298701299
16,17,0.8054464285714286,0.7484848484848485,0.1512961380054688,0.7123498470054197,0.615,0.825,0.7088095238095239,0.7983225108225108
17,18,0.8447321428571428,0.7575757575757576,0.14316199780867037,0.7345354808590102,0.6900000000000001,0.8,0.7195238095238095,0.8228174603174603
18,19,0.8377678571428572,0.7818181818181817,0.14754045858577935,0.7538410364145658,0.665,0.8517857142857143,0.758095238095238,0.8263095238095237
19,20,0.840625,0.7659090909090909,0.16499196877493325,0.7405995556730851,0.65,0.8392857142857142,0.7504761904761905,0.8048809523809524
20,21,0.8458035714285714,0.775,0.1759015577665285,0.7500600951336245,0.67,0.8375,0.7447619047619047,0.8173809523809524
21,22,0.8534821428571429,0.7734848484848486,0.14665826630922954,0.7437257350492644,0.625,0.8642857142857142,0.7666666666666666,0.7999206349206348
22,23,0.8507142857142856,0.7818181818181819,0.11184331745993058,0.7530908144143438,0.665,0.8535714285714284,0.7685714285714286,0.8308730158730159
23,24,0.8398214285714285,0.7734848484848484,0.15182837993396395,0.7495874060579941,0.6849999999999999,0.8232142857142858,0.7722619047619048,0.8161111111111111
24,25,0.8230357142857143,0.7234848484848484,0.18353739651859619,0.6907621381886087,0.595,0.7964285714285715,0.6883333333333332,0.7716666666666667
25,26,0.8038392857142856,0.7393939393939394,0.15935924140008398,0.706378956011309,0.5900000000000001,0.825,0.7414285714285714,0.7797619047619048
26,27,0.7990178571428571,0.7560606060606061,0.14964331976636613,0.7251809873133404,0.615,0.8392857142857142,0.7533333333333333,0.7946428571428571
27,28,0.8033928571428571,0.7386363636363635,0.19967866492850414,0.708270389740978,0.62,0.8089285714285716,0.6919047619047619,0.7838888888888889
28,29,0.81125,0.771969696969697,0.15001147798142245,0.7365862160715102,0.62,0.8642857142857142,0.7366666666666667,0.8082539682539682
29,30,0.8241071428571429,0.7477272727272728,0.15231480900001199,0.7122432306255837,0.575,0.8517857142857143,0.7433333333333334,0.7757936507936508
30,31,0.8147321428571429,0.7727272727272727,0.1312645597814851,0.7342954594425184,0.61,0.8642857142857142,0.7680952380952382,0.8058333333333334
31,32,0.8117857142857142,0.7893939393939394,0.1491738292856372,0.7575612622671446,0.64,0.8785714285714284,0.8266666666666665,0.8098809523809523
32,33,0.8152678571428572,0.7560606060606061,0.14439499047458568,0.7071314306608425,0.52,0.8910714285714285,0.7666666666666666,0.7677777777777778
33,34,0.8439285714285715,0.7643939393939394,0.16614741580658485,0.7224089635854343,0.545,0.8928571428571429,0.7966666666666666,0.7713492063492063
34,35,0.8309821428571429,0.7393939393939395,0.16412975871594235,0.6961290262025557,0.52,0.8642857142857142,0.755,0.7559920634920635
35,36,0.8284821428571428,0.7734848484848486,0.12991927280892263,0.7330345471521943,0.5700000000000001,0.8910714285714286,0.7516666666666667,0.7882539682539682
36,37,0.8256249999999999,0.7484848484848485,0.1461071918107615,0.7071591970121381,0.525,0.8785714285714284,0.7383333333333333,0.7623809523809524
37,38,0.8289285714285715,0.7651515151515151,0.1398269515142134,0.7212091503267974,0.525,0.9053571428571429,0.78,0.7682142857142857
38,39,0.8558928571428572,0.7734848484848486,0.12383782770484976,0.727484827264239,0.525,0.9196428571428571,0.805,0.7729365079365079
39,40,0.8323214285714284,0.7568181818181817,0.13206129135758576,0.7129542597924952,0.52,0.8910714285714285,0.7666666666666666,0.7644444444444444
