,feature len,auc,acc,acc_std,f1,sensitivity,specificity,PPV,NPV
0,1,0.5958928571428571,0.6151515151515151,0.1607378279108493,0.5216576552102867,0.29,0.7946428571428571,0.5138888888888888,0.6510606060606061
1,2,0.661875,0.6651515151515153,0.19104666092434536,0.616712592962593,0.465,0.7821428571428571,0.5349999999999999,0.7176984126984126
2,3,0.6648660714285715,0.6568181818181819,0.15256580168735606,0.6116757580225072,0.485,0.7589285714285714,0.5650000000000001,0.7213383838383838
3,4,0.6523214285714285,0.6492424242424243,0.19048674623119044,0.6055707282913165,0.445,0.7714285714285715,0.5333333333333333,0.7017460317460318
4,5,0.6429464285714286,0.6568181818181819,0.1967445618306584,0.6195277190130131,0.49000000000000005,0.7553571428571428,0.5549999999999999,0.715079365079365
5,6,0.6637946428571428,0.6325757575757576,0.18381514172092872,0.5767030926589749,0.43,0.7607142857142857,0.4554761904761905,0.7078174603174603
6,7,0.6949553571428572,0.6568181818181817,0.15256580168735606,0.6196257187085361,0.55,0.7196428571428571,0.515,0.7420093795093796
7,8,0.67375,0.6734848484848486,0.13099466042979083,0.6392859591389003,0.5599999999999999,0.7482142857142857,0.5621428571428572,0.7526190476190475
8,9,0.7690178571428572,0.6992424242424243,0.13009585362138407,0.6693155455655455,0.595,0.7589285714285714,0.6421428571428571,0.7672619047619048
9,10,0.7301339285714286,0.6984848484848485,0.13565096222548037,0.6743423896365074,0.605,0.7589285714285714,0.62,0.7696825396825396
10,11,0.7267410714285715,0.7075757575757576,0.1243901560713563,0.6840797845944906,0.655,0.7321428571428571,0.6007142857142858,0.8000396825396827
11,12,0.7696875000000001,0.7068181818181818,0.13024282141974025,0.6788049940255823,0.62,0.7571428571428571,0.635,0.7815873015873016
12,13,0.7550446428571429,0.7068181818181818,0.13024282141974025,0.6727908610996847,0.595,0.7732142857142856,0.5666666666666667,0.7771825396825397
13,14,0.7655803571428572,0.7151515151515151,0.08749189185107172,0.6868514818514817,0.61,0.7714285714285715,0.6671428571428571,0.7750396825396826
14,15,0.7492857142857143,0.7393939393939395,0.08292677071423755,0.7171692686398569,0.6599999999999999,0.7857142857142857,0.6838095238095238,0.8069841269841269
15,16,0.7601785714285715,0.7075757575757576,0.11802415452318721,0.6891799948417596,0.6599999999999999,0.7339285714285715,0.615952380952381,0.7917063492063493
16,17,0.7640178571428571,0.7151515151515151,0.09590641801372231,0.688171836333601,0.635,0.7607142857142857,0.6171428571428571,0.7924206349206349
17,18,0.7603125000000001,0.7151515151515152,0.0781768588722802,0.6984654397889692,0.7050000000000001,0.7214285714285714,0.6083333333333333,0.8171031746031746
18,19,0.7972321428571428,0.7242424242424242,0.07702641140725808,0.6993209731445026,0.62,0.7875,0.6471428571428571,0.7847222222222222
19,20,0.7962053571428571,0.6984848484848485,0.0956134106359534,0.6699500581118228,0.595,0.7607142857142857,0.6038095238095238,0.7686111111111111
20,21,0.7996874999999999,0.7234848484848484,0.06606805783813702,0.6996225832990539,0.6900000000000001,0.7482142857142857,0.6188095238095237,0.825079365079365
21,22,0.7867857142857142,0.7242424242424244,0.11682943737344723,0.7049096818214465,0.6900000000000001,0.7464285714285713,0.6546428571428571,0.8080158730158729
22,23,0.8133035714285715,0.7234848484848485,0.07686480431931529,0.7019264232499527,0.6900000000000001,0.7482142857142857,0.6803968253968253,0.8220634920634919
23,24,0.8256249999999999,0.7492424242424243,0.07679840559894821,0.7299052581405523,0.735,0.7607142857142857,0.6738095238095239,0.8460317460317459
24,25,0.8098214285714287,0.7401515151515151,0.05912003943977782,0.7231342432077726,0.725,0.7482142857142857,0.6588095238095237,0.8347619047619048
25,26,0.8168303571428572,0.7227272727272728,0.06806012334514351,0.7045868102485751,0.705,0.7339285714285714,0.6238095238095238,0.8236111111111111
26,27,0.8138839285714287,0.7583333333333334,0.1269903272295829,0.7441638998256644,0.7550000000000001,0.7625,0.6725000000000001,0.84265873015873
27,28,0.8140625,0.7659090909090909,0.10858292220601014,0.7510611692229338,0.73,0.7910714285714285,0.7025,0.8325396825396826
28,29,0.8001785714285715,0.7734848484848484,0.11067695251302159,0.7550402538637833,0.725,0.8017857142857142,0.7083333333333333,0.8418253968253968
29,30,0.7824107142857143,0.7068181818181818,0.10387662405566284,0.6821961127108186,0.64,0.7482142857142857,0.6004761904761905,0.7907539682539682
30,31,0.7926785714285713,0.6977272727272728,0.09678341218723709,0.663634429296194,0.645,0.7357142857142857,0.5532539682539683,0.8079184704184705
31,32,0.8043303571428572,0.7318181818181819,0.07450136935186173,0.7053508746155804,0.665,0.7749999999999999,0.6238095238095237,0.8151587301587302
32,33,0.794330357142857,0.7151515151515152,0.11083528666137539,0.6870137950285009,0.64,0.7625,0.5971428571428572,0.8014682539682539
33,34,0.7997767857142858,0.7234848484848485,0.08632153856129907,0.698375350140056,0.645,0.7749999999999999,0.6183333333333334,0.7961111111111111
34,35,0.8118303571428571,0.7242424242424242,0.09497098402863158,0.6995100487747546,0.64,0.7767857142857142,0.6333333333333334,0.7931349206349206
35,36,0.820625,0.7234848484848485,0.08632153856129907,0.698375350140056,0.645,0.7749999999999999,0.6183333333333334,0.7961111111111111
36,37,0.8264732142857143,0.7234848484848485,0.06606805783813706,0.70375,0.645,0.7749999999999999,0.6316666666666666,0.7874999999999999
37,38,0.8292410714285715,0.7242424242424242,0.09497098402863158,0.696134249737191,0.625,0.7874999999999999,0.6183333333333334,0.7903571428571429
38,39,0.8262053571428571,0.7734848484848484,0.08729122629417005,0.7506164913517854,0.705,0.8125,0.6897619047619048,0.8385714285714286
39,40,0.8256249999999999,0.7992424242424242,0.08851001095112063,0.7812887602593485,0.725,0.8392857142857142,0.7447619047619047,0.8478174603174603
40,41,0.8243749999999999,0.7833333333333333,0.11249142628509216,0.7613681253387135,0.73,0.8160714285714284,0.7380952380952381,0.8513347763347763
41,42,0.8366071428571429,0.7659090909090909,0.08462045476813998,0.7422259684759684,0.705,0.8035714285714285,0.7130952380952381,0.8374458874458874
42,43,0.8215178571428572,0.8,0.09781564923143894,0.7762350721174249,0.73,0.8410714285714285,0.7647619047619048,0.8564935064935064
43,44,0.8395982142857144,0.8,0.08958064164776168,0.7860156510156509,0.77,0.8160714285714284,0.7230952380952381,0.866468253968254
44,45,0.8550892857142858,0.8075757575757576,0.07793176413529114,0.792207375957376,0.765,0.8285714285714285,0.7414285714285714,0.8700396825396826
45,46,0.8442857142857143,0.8242424242424242,0.09089506064572946,0.8059538745568157,0.745,0.8660714285714285,0.8064285714285715,0.8668253968253967
46,47,0.8285267857142857,0.7916666666666667,0.11283386673105501,0.7712372431490079,0.725,0.8285714285714285,0.7247619047619048,0.8521428571428572
47,48,0.8363392857142857,0.8075757575757576,0.07793176413529113,0.7886219417837065,0.74,0.8410714285714285,0.7480952380952381,0.8621031746031746
48,49,0.8336160714285714,0.7575757575757576,0.08128018656278325,0.7341981792717087,0.6599999999999999,0.8142857142857143,0.6914285714285715,0.8126984126984127
49,50,0.8383035714285715,0.7492424242424243,0.07679840559894821,0.7256900207635502,0.645,0.8160714285714284,0.7050000000000001,0.798968253968254
50,51,0.8401339285714287,0.7666666666666666,0.10243938285880988,0.747297163620693,0.6900000000000001,0.8160714285714284,0.7183333333333334,0.8192063492063493
51,52,0.8241517857142856,0.7583333333333333,0.10722366147565993,0.7400492644610291,0.6900000000000001,0.8017857142857142,0.685,0.8158730158730159
52,53,0.8204910714285715,0.7416666666666666,0.11419335995052482,0.7235496611231905,0.6849999999999999,0.775,0.6683333333333333,0.8078174603174603
53,54,0.8308928571428572,0.7666666666666667,0.11653431646335019,0.7505035242535242,0.71,0.8017857142857142,0.6900000000000001,0.8255952380952382
54,55,0.8266071428571429,0.7833333333333333,0.10540925533894599,0.765108788270553,0.71,0.8285714285714285,0.7316666666666667,0.8313095238095238
55,56,0.820625,0.7583333333333333,0.120761472884912,0.7386864605982253,0.6849999999999999,0.8,0.6799999999999999,0.8134920634920635
56,57,0.8384375000000001,0.7742424242424242,0.07757089105105898,0.755826820238585,0.7050000000000001,0.8142857142857143,0.7066666666666667,0.8283730158730158
57,58,0.8308928571428572,0.7749999999999999,0.1043054630862144,0.7591704129204129,0.7150000000000001,0.8142857142857143,0.7033333333333334,0.8279761904761905
58,59,0.8237500000000001,0.7825757575757576,0.06869893684831942,0.7581106556841851,0.6599999999999999,0.8553571428571429,0.7733333333333333,0.8158730158730159
59,60,0.8437946428571429,0.790909090909091,0.08886592908251624,0.7741318975142505,0.705,0.8410714285714285,0.7583333333333334,0.8289682539682539
60,61,0.8278125000000001,0.7825757575757575,0.07913756251384416,0.7619937089054736,0.6849999999999999,0.8410714285714285,0.7666666666666667,0.8220238095238095
61,62,0.8296428571428571,0.7825757575757576,0.06869893684831942,0.7594871958107252,0.68,0.8392857142857142,0.7666666666666666,0.8236111111111111
62,63,0.8579464285714286,0.8159090909090908,0.06448547663044356,0.7938997195614842,0.7,0.8803571428571428,0.8016666666666665,0.8421031746031746
63,64,0.8399107142857144,0.7734848484848486,0.06733007080683628,0.7536219417837065,0.7,0.8142857142857143,0.6866666666666666,0.8307539682539684
64,65,0.8275892857142857,0.7568181818181818,0.08147217647289591,0.7271557763701726,0.65,0.8125,0.7016666666666667,0.8118145743145744
65,66,0.8362946428571428,0.7651515151515152,0.08488755714127078,0.7495147989265637,0.725,0.7892857142857143,0.6866666666666668,0.8359126984126984
66,67,0.8229017857142857,0.7568181818181818,0.08147217647289591,0.7409855503973151,0.725,0.7749999999999999,0.66,0.8325396825396826
67,68,0.8374553571428571,0.7825757575757576,0.10436658196119204,0.7676547145664792,0.725,0.8178571428571428,0.7311904761904763,0.8351587301587301
68,69,0.8488839285714287,0.7659090909090909,0.07494939285026672,0.7490999360117007,0.71,0.8035714285714286,0.6983333333333334,0.8287698412698411
69,70,0.8451339285714285,0.7575757575757576,0.09027557036221959,0.7402110471228118,0.705,0.7910714285714285,0.6733333333333333,0.8259920634920637
70,71,0.8519642857142857,0.7916666666666666,0.12576923802968634,0.77289365046718,0.72,0.8303571428571429,0.7233333333333334,0.8436507936507937
71,72,0.8347767857142857,0.7916666666666667,0.13176156917368248,0.7741729104229104,0.74,0.8160714285714284,0.7233333333333334,0.8555952380952381
72,73,0.8225892857142858,0.7575757575757576,0.1060004639485624,0.7403896185513832,0.72,0.7749999999999999,0.6547619047619048,0.8378968253968253
73,74,0.8410267857142857,0.8083333333333332,0.11817804103434802,0.7924267970591499,0.745,0.8410714285714285,0.7466666666666667,0.8553571428571429
74,75,0.828125,0.7901515151515152,0.1052185185179798,0.7751240426240427,0.765,0.7999999999999999,0.6914285714285715,0.8654761904761905
75,76,0.8422321428571429,0.7909090909090909,0.0797116269759663,0.7785751748251748,0.75,0.8160714285714284,0.7266666666666667,0.8464285714285715
76,77,0.856294642857143,0.8075757575757576,0.09570673755971974,0.7934421216038862,0.75,0.8410714285714285,0.7533333333333334,0.8515873015873016
77,78,0.8473214285714287,0.8159090909090908,0.08511637004326432,0.8057957810163693,0.8,0.8267857142857142,0.7466666666666667,0.8751984126984127
78,79,0.8576339285714285,0.8151515151515151,0.09443229004056762,0.8044435221641104,0.775,0.8392857142857142,0.7616666666666667,0.8609126984126985
79,80,0.8342410714285714,0.7818181818181819,0.11854171222395102,0.7624559753971519,0.6950000000000001,0.8232142857142858,0.7471428571428571,0.8282539682539684
80,81,0.8336607142857144,0.7742424242424242,0.1104087072862829,0.7542521938845468,0.7,0.8125,0.7154761904761905,0.8300000000000001
81,82,0.8427678571428572,0.8075757575757576,0.11742831534155082,0.7939195608313255,0.75,0.8375,0.7838095238095238,0.8532142857142857
82,83,0.8397767857142858,0.7825757575757575,0.11151499139938732,0.7598843313549196,0.7,0.8232142857142858,0.7538095238095238,0.8372222222222222
83,84,0.8348660714285714,0.7734848484848484,0.10347066222377448,0.7531154058359941,0.7,0.8107142857142857,0.7238095238095238,0.8304365079365079
84,85,0.8271875,0.7734848484848484,0.10347066222377448,0.7496431836137718,0.675,0.8232142857142858,0.7488095238095238,0.822936507936508
85,86,0.8239732142857144,0.7651515151515151,0.11566648980402815,0.7419708559414442,0.675,0.8107142857142857,0.7416666666666667,0.8196031746031747
86,87,0.8325000000000001,0.7825757575757576,0.13063392720283293,0.7650780755192521,0.725,0.8107142857142857,0.7438095238095237,0.8425396825396826
