,feature len,auc,acc,acc_std,f1,sensitivity,specificity,PPV,NPV
78,79,0.8543749999999999,0.7659090909090909,0.1281400820369102,0.7333314071549365,0.585,0.8642857142857142,0.76,0.7828174603174602
79,80,0.8408035714285713,0.7659090909090909,0.09329432588164209,0.7372259684759683,0.61,0.8517857142857143,0.7483333333333333,0.792142857142857
80,81,0.8508035714285714,0.7651515151515151,0.11566648980402815,0.7299804035833447,0.585,0.8660714285714285,0.7566666666666666,0.7883730158730159
81,82,0.8632142857142856,0.7818181818181819,0.09706960341608692,0.7398447712418299,0.54,0.9214285714285715,0.8433333333333334,0.7797619047619047
82,83,0.8393750000000001,0.7659090909090909,0.13402645448182718,0.7347619047619046,0.585,0.8678571428571429,0.7566666666666666,0.7838095238095237
83,84,0.8271428571428571,0.7575757575757576,0.12595923144787805,0.7232936507936507,0.5650000000000001,0.8678571428571429,0.7433333333333334,0.7772619047619047
84,85,0.8398214285714285,0.7742424242424242,0.12359814884420606,0.7392880485527545,0.5900000000000001,0.8803571428571428,0.7733333333333333,0.7930952380952381
85,86,0.8580357142857142,0.8075757575757574,0.1174283153415508,0.7687931839402428,0.5650000000000001,0.95,0.8833333333333332,0.7930555555555554
86,87,0.83625,0.7643939393939394,0.12962443690679523,0.7191141456582633,0.515,0.9089285714285715,0.8216666666666667,0.7662698412698413
87,88,0.8419642857142857,0.7901515151515152,0.1052185185179798,0.7492938842203548,0.5650000000000001,0.9232142857142858,0.8433333333333334,0.7926587301587301
88,89,0.8450892857142858,0.7992424242424242,0.14205527463249357,0.7643814192343603,0.5900000000000001,0.9214285714285715,0.8166666666666667,0.7975
89,90,0.8543749999999999,0.8159090909090908,0.12846811164098726,0.7788772175536881,0.5900000000000001,0.95,0.8833333333333332,0.8041666666666668
90,91,0.828125,0.7734848484848486,0.09572339350693339,0.7315161064425769,0.545,0.9089285714285715,0.8183333333333334,0.7801587301587302
91,92,0.8474107142857144,0.7643939393939394,0.10310021890001445,0.7214705882352941,0.5599999999999999,0.8803571428571428,0.765,0.7847619047619048
92,93,0.8314285714285715,0.7575757575757576,0.11304560245252218,0.7229227471874531,0.5900000000000001,0.8535714285714284,0.71,0.7893253968253968
93,94,0.8433928571428572,0.7825757575757575,0.11151499139938732,0.7498179271708683,0.61,0.8803571428571428,0.765,0.8022619047619047
94,95,0.8342857142857143,0.7659090909090909,0.10858292220601015,0.7291234827264239,0.5650000000000001,0.8803571428571428,0.7516666666666667,0.7814285714285714
95,96,0.8262499999999999,0.7734848484848484,0.10347066222377446,0.7337920168067227,0.5650000000000001,0.8946428571428571,0.79,0.7875396825396825
96,97,0.8335714285714285,0.7568181818181817,0.09044846828871068,0.7159010270774976,0.54,0.8821428571428571,0.7516666666666667,0.7728174603174602
97,98,0.8541071428571427,0.7734848484848486,0.11744189071244061,0.7383496732026144,0.5800000000000001,0.8803571428571428,0.7683333333333333,0.7883730158730159
98,99,0.8386607142857143,0.7984848484848486,0.10498492514015043,0.7607959850606909,0.585,0.9232142857142858,0.8433333333333334,0.800436507936508
99,100,0.8204464285714286,0.7818181818181819,0.09706960341608692,0.7430182072829131,0.5599999999999999,0.9089285714285715,0.8133333333333332,0.7851587301587302
100,101,0.843125,0.7227272727272727,0.11786195165962343,0.6784780578898225,0.495,0.8535714285714284,0.7216666666666667,0.7448809523809523
101,102,0.8214285714285714,0.7219696969696969,0.10660334916721892,0.6635121496150908,0.49000000000000005,0.8517857142857143,0.6907407407407408,0.751017316017316
102,103,0.8219642857142857,0.7310606060606061,0.11639469370193448,0.6875023342670401,0.54,0.8375,0.7171428571428571,0.766547619047619
103,104,0.8186607142857143,0.7401515151515151,0.10588308857450719,0.6991157208804267,0.52,0.8660714285714285,0.755,0.7559920634920635
104,105,0.8276785714285714,0.7227272727272728,0.13029911512401698,0.6799031279178338,0.515,0.8375,0.7083333333333333,0.7502380952380953
105,106,0.8183928571428571,0.7234848484848485,0.11672295200928856,0.6856512605042017,0.52,0.8375,0.6983333333333333,0.7490873015873015
106,107,0.81875,0.7227272727272728,0.11112258893884806,0.6788552868699927,0.515,0.8375,0.705,0.7532142857142857
107,108,0.8133035714285715,0.7227272727272728,0.11112258893884806,0.6788552868699927,0.515,0.8375,0.705,0.7532142857142857
108,109,0.8145535714285714,0.7560606060606061,0.10023693998897427,0.7083613445378152,0.52,0.8946428571428571,0.7849999999999999,0.7690476190476191
109,110,0.8236607142857142,0.7742424242424242,0.1171891314123085,0.7421988795518206,0.61,0.8660714285714285,0.75,0.7986904761904762
110,111,0.8224107142857143,0.7825757575757575,0.12458737118942613,0.7504528478057889,0.61,0.8803571428571428,0.7699999999999999,0.8004761904761905
111,112,0.8214285714285714,0.7393939393939395,0.09176088043188632,0.6959584614731673,0.5349999999999999,0.8517857142857143,0.7316666666666667,0.7663095238095238
112,113,0.8275892857142857,0.7651515151515151,0.10145105771010439,0.7277383400912811,0.5599999999999999,0.8803571428571428,0.7666666666666666,0.7794444444444444
