,feature len,auc,acc,acc_std,f1,sensitivity,specificity,PPV,NPV
50,51,0.96875,0.9166666666666667,0.06804138174397716,0.9068266455766457,0.885,0.9357142857142857,0.905,0.9425000000000001
51,52,0.9690178571428572,0.925,0.06148873228105181,0.9154926119632002,0.905,0.9357142857142857,0.9099999999999999,0.956388888888889
52,53,0.9630357142857143,0.9083333333333334,0.061488732281051804,0.8967426119632002,0.865,0.9357142857142857,0.9099999999999999,0.9341666666666667
53,54,0.971875,0.9083333333333334,0.061488732281051804,0.8967426119632002,0.865,0.9357142857142857,0.9099999999999999,0.9341666666666667
54,55,0.9692857142857143,0.9166666666666666,0.06804138174397714,0.9051342203548087,0.86,0.95,0.9216666666666666,0.931388888888889
55,56,0.9664285714285714,0.8916666666666666,0.07905694150420947,0.8789648341854225,0.8400000000000001,0.9214285714285715,0.8800000000000001,0.918888888888889
56,57,0.9664285714285714,0.8916666666666666,0.07905694150420947,0.8789648341854225,0.8400000000000001,0.9214285714285715,0.8800000000000001,0.918888888888889
57,58,0.9664285714285714,0.9083333333333334,0.08286907716764609,0.8972175536881419,0.865,0.9357142857142857,0.9016666666666666,0.931388888888889
58,59,0.9664285714285714,0.9083333333333334,0.08286907716764609,0.8972175536881419,0.865,0.9357142857142857,0.9016666666666666,0.931388888888889
59,60,0.9666964285714286,0.8916666666666666,0.07905694150420947,0.8789648341854225,0.8400000000000001,0.9214285714285715,0.8800000000000001,0.918888888888889
60,61,0.9635714285714286,0.8833333333333332,0.08050764858994132,0.8668266455766457,0.8150000000000001,0.9214285714285715,0.8800000000000001,0.9099999999999999
61,62,0.9635714285714286,0.8833333333333332,0.08050764858994132,0.8668266455766457,0.8150000000000001,0.9214285714285715,0.8800000000000001,0.9099999999999999
62,63,0.9607142857142857,0.9,0.08606629658238703,0.8878537230743113,0.8400000000000001,0.9339285714285716,0.9,0.918888888888889
63,64,0.9607142857142857,0.9,0.09460770203292443,0.8841071428571429,0.8150000000000001,0.9482142857142858,0.9166666666666666,0.9099999999999999
64,65,0.9607142857142857,0.9,0.09460770203292443,0.8841071428571429,0.8150000000000001,0.9482142857142858,0.9166666666666666,0.9099999999999999
65,66,0.9607142857142857,0.8916666666666666,0.08827915878928168,0.8757155344655345,0.8150000000000001,0.9339285714285716,0.9,0.9099999999999999
66,67,0.9607142857142857,0.8916666666666666,0.08827915878928168,0.8757155344655345,0.8150000000000001,0.9339285714285716,0.9,0.9099999999999999
67,68,0.9607142857142857,0.8916666666666666,0.08827915878928168,0.8757155344655345,0.8150000000000001,0.9339285714285716,0.9,0.9099999999999999
68,69,0.9607142857142857,0.8916666666666666,0.08827915878928168,0.8757155344655345,0.8150000000000001,0.9339285714285716,0.9,0.9099999999999999
69,70,0.9607142857142857,0.8916666666666666,0.08827915878928168,0.8757155344655345,0.8150000000000001,0.9339285714285716,0.9,0.9099999999999999
70,71,0.957857142857143,0.8916666666666666,0.08827915878928168,0.8757155344655345,0.8150000000000001,0.9339285714285716,0.9,0.9099999999999999
71,72,0.9547321428571429,0.8916666666666666,0.08827915878928168,0.8757155344655345,0.8150000000000001,0.9339285714285716,0.9,0.9099999999999999
72,73,0.9547321428571429,0.8833333333333332,0.09781564923143893,0.8642134336251983,0.79,0.9339285714285716,0.8916666666666666,0.9002777777777778
73,74,0.9547321428571429,0.8833333333333332,0.09781564923143893,0.8642134336251983,0.79,0.9339285714285716,0.8916666666666666,0.9002777777777778
74,75,0.9547321428571429,0.8833333333333332,0.09781564923143893,0.8642134336251983,0.79,0.9339285714285716,0.8916666666666666,0.9002777777777778
75,76,0.9516071428571429,0.8833333333333332,0.09781564923143893,0.8642134336251983,0.79,0.9339285714285716,0.8916666666666666,0.9002777777777778
76,77,0.9484821428571429,0.875,0.09001028747788693,0.8541294000117527,0.765,0.9339285714285716,0.8916666666666666,0.8891666666666665
77,78,0.9484821428571429,0.875,0.09001028747788693,0.8541294000117527,0.765,0.9339285714285716,0.8916666666666666,0.8891666666666665
78,79,0.9484821428571429,0.875,0.09001028747788693,0.8541294000117527,0.765,0.9339285714285716,0.8916666666666666,0.8891666666666665
79,80,0.9516071428571429,0.8833333333333332,0.09781564923143893,0.8642134336251983,0.79,0.9339285714285716,0.8916666666666666,0.9002777777777778
80,81,0.9516071428571429,0.875,0.09001028747788693,0.8553245447363095,0.79,0.9214285714285715,0.8716666666666667,0.9002777777777778
